# diffReps version: 1.55.4
## Parameter Settings ##
# Treatment files: output/filtered/DKO_CTCF_rep1.04_rm.bam.bed	output/filtered/DKO_CTCF_rep2.04_rm.bam.bed
# Control files: output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed
# Treatment background: None Specified
# Control background: None Specified
# Output file: output/diffreps/report_win150_p0.0001.txt
# Statistical Test: Negative Binomial
# Use robust estimation: yes
# Number of deviation cutoff: 2
# Alpha in right-trimmed mean: 0.05
# P-value cutoff: 0.0001
# Window size: 150
# Step size: 15
# Gap size: 0
# Fragment size: 115
# Number of processors used: 20
# Full command used: /cm/shared/apps/perl5/bin/diffReps.pl --control output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed --treatment output/filtered/DKO_CTCF_rep1.04_rm.bam.bed output/filtered/DKO_CTCF_rep2.04_rm.bam.bed --report output/diffreps/report_win150_p0.0001.txt --gname hg19 --meth nb --frag 115 --nproc 20 --window 150 --pval 0.0001 --noanno --nohs
# Split BED files done in 49 seconds.
# Estimate mean and deviation for read counts done in 251 seconds
## Important values estimated from data ##
# Read count statistics based on bin size: 150
# Treatment count mean: 0.32	0.24
# Control count mean: 0.41	0.44	0.28
# Treatment count deviation: 0.47	0.35
# Control count deviation: 0.60	0.66	0.41
# Treatment normalization constant: 0.88	0.71
# Control normalization constant: 1.09	1.69	0.94
## FDR control information ##
# Genome coverage for windows that passed cutoff: 264703965
# N used in BH adjustment: 1764693
# Detecting differential sites done in 483 seconds
Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Treatment.avg	Control.avg	Treatment.enr	Control.enr	Event	log2FC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr16	85137766	85137915	150	5.67;7.05	0.00;1.77;0.00	6.36	0.59	NA	NA	Up	3.43	8.52083779423735e-05	0.0135524923978781	85137766	85137915	3.43	8.52083779423735e-05	0.0128737655720277
chr16	85221076	85221360	285	15.88;19.74	4.60;3.55;2.12	17.81	3.42	NA	NA	Up	2.38	2.69553814157575e-07	0.00011916649066313	85221151	85221300	3.92	6.25124239132289e-09	5.79078656008029e-06
chr16	85287091	85287435	345	12.48;18.33	49.72;52.58;39.22	15.41	47.18	NA	NA	Down	-1.61	3.00437240594626e-06	0.000933578967100989	85287121	85287270	-1.99	1.03209656675378e-05	0.0023677542066892
chr16	85320991	85321200	210	18.15;14.10	2.76;4.73;5.30	16.13	4.26	NA	NA	Up	1.92	1.2751193554785e-05	0.00311094428360375	85321021	85321170	2.38	1.09535696199488e-06	0.000357097499230304
chr16	85323871	85324080	210	13.61;9.87	4.60;1.18;0.00	11.74	1.93	NA	NA	Up	2.61	1.40726049920124e-06	0.000485924393384444	85323901	85324050	2.64	2.39808226900542e-05	0.00469225385475662
chr16	85337971	85338165	195	11.34;2.82	0.92;0.00;1.06	7.08	0.66	NA	NA	Up	3.42	2.95167968043354e-05	0.00609003679446195	85337986	85338135	3.30	1.82755092341678e-05	0.00372840037190419
chr16	85368721	85368960	240	15.88;7.05	0.92;0.59;5.30	11.47	2.27	NA	NA	Up	2.34	1.17545204323171e-05	0.00292074344202575	85368721	85368870	2.83	4.28202123139871e-05	0.00767464238563953
chr16	85474561	85474710	150	6.81;5.64	0.00;0.59;1.06	6.22	0.55	NA	NA	Up	3.50	6.55950135558573e-05	0.0112176634534469	85474561	85474710	3.50	6.55950135558573e-05	0.0104567145551054
chr16	85474801	85475040	240	47.64;43.72	19.34;21.27;18.02	45.68	19.54	NA	NA	Up	1.22	3.94185891432181e-06	0.00117961180822305	85474846	85474995	1.38	1.07601844163984e-06	0.000351052359370075
chr16	85486231	85486485	255	17.02;14.10	6.45;2.95;3.18	15.56	4.19	NA	NA	Up	1.89	1.53449581563437e-05	0.00361760043469965	85486231	85486380	2.06	1.03408279295536e-05	0.0023677542066892
chr16	85507666	85507830	165	4.54;5.64	0.00;0.00;0.00	5.09	0.00	NA	NA	Up	inf	5.30282730816608e-05	0.00958797359726386	85507666	85507815	inf	5.30282730816608e-05	0.00887001159329814
chr16	85513831	85514160	330	98.69;97.31	0.92;2.36;69.97	98.00	24.42	NA	NA	Up	2.00	2.85701174960496e-08	2.24376886312667e-05	85513951	85514100	2.37	4.99377951517455e-09	5.51959329387533e-06
chr16	85519081	85519230	150	6.81;5.64	1.84;0.00;0.00	6.22	0.61	NA	NA	Up	3.34	6.55961309367306e-05	0.0112176634534469	85519081	85519230	3.34	6.55961309367306e-05	0.0104567145551054
chr16	85542766	85542930	165	5.67;7.05	0.92;0.59;1.06	6.36	0.86	NA	NA	Up	2.89	8.52120386942171e-05	0.0135524923978781	85542766	85542915	2.89	8.52120386942171e-05	0.0128737655720277
chr16	85544281	85544430	150	2.27;9.87	0.92;0.00;0.00	6.07	0.31	NA	NA	Up	4.31	4.7311048901852e-05	0.0089590596437124	85544281	85544430	4.31	4.7311048901852e-05	0.00830410551220965
chr16	85562596	85562805	210	81.67;71.92	52.48;38.40;33.92	76.80	41.60	NA	NA	Up	0.88	0.000474375348128541	0.0708229150774111	85562596	85562745	0.92	4.09488955012062e-06	0.00111172660382631
chr16	85563106	85563270	165	7.94;7.05	0.92;1.77;0.00	7.50	0.90	NA	NA	Up	3.06	4.53108779314411e-05	0.0086241782966456	85563121	85563270	3.67	2.64354134443621e-05	0.00506896841965926
chr16	85584211	85584510	300	21.55;9.87	1.84;2.36;2.12	15.71	2.11	NA	NA	Up	2.90	1.24584397791522e-07	6.44730834873649e-05	85584286	85584435	3.13	8.54792044940454e-08	3.88074488850554e-05
chr16	85586911	85587240	330	31.76;25.38	4.60;4.73;11.66	28.57	7.00	NA	NA	Up	2.03	4.78210935199087e-09	1.00052459953312e-05	85587031	85587180	2.31	1.32683848903928e-08	8.61161043498272e-06
chr16	85597081	85597500	420	58.99;63.46	3.68;2.36;1.06	61.22	2.37	NA	NA	Up	4.69	1.56918325374696e-08	1.50734147048815e-05	85597276	85597425	4.22	7.46725835980476e-10	5.51959329387533e-06
chr16	85600966	85601325	360	27.22;11.28	0.00;1.18;1.06	19.25	0.75	NA	NA	Up	4.69	2.56035607869495e-08	2.08128292536713e-05	85601026	85601175	4.63	1.13140517347393e-08	7.64681267634328e-06
chr16	85668766	85669035	270	44.24;50.77	22.10;21.27;19.08	47.50	20.82	NA	NA	Up	1.19	5.61277458857029e-06	0.00157020038475394	85668841	85668990	1.50	6.78251403300696e-08	3.15197214257653e-05
chr16	85786666	85786950	285	31.76;45.13	5.52;0.59;18.02	38.45	8.05	NA	NA	Up	2.26	1.45815756247867e-05	0.00345674428184199	85786726	85786875	2.54	5.6051133042207e-08	2.65040305792206e-05
chr16	85820806	85821180	375	28.36;33.85	4.60;3.55;0.00	31.10	2.72	NA	NA	Up	3.52	2.16326817855242e-09	1.00052459953312e-05	85820881	85821030	4.03	4.02911045886699e-09	5.51959329387533e-06
chr16	86078986	86079255	270	13.61;9.87	1.84;0.59;3.18	11.74	1.87	NA	NA	Up	2.65	8.7738418878892e-07	0.000323546311326222	86079016	86079165	3.37	5.27932039024041e-08	2.51183061132772e-05
chr16	86169466	86169750	285	11.34;14.10	3.68;0.00;1.06	12.72	1.58	NA	NA	Up	3.01	1.10801830272182e-07	5.86703029412091e-05	86169511	86169660	3.46	4.13956374706569e-08	2.06882172003827e-05
chr16	86263876	86264085	210	9.07;5.64	0.00;1.77;0.00	7.36	0.59	NA	NA	Up	3.64	3.41834996144673e-05	0.00689095070655166	86263921	86264070	5.11	1.27942186359485e-05	0.00278069218982542
chr16	86350741	86350890	150	13.61;19.74	2.76;5.32;6.36	16.68	4.81	NA	NA	Up	1.79	8.32428807469191e-05	0.0135514879108785	86350741	86350890	1.79	8.32428807469191e-05	0.012854228994918
chr16	86555281	86555535	255	21.55;26.79	5.52;7.68;10.60	24.17	7.94	NA	NA	Up	1.61	5.51194733309807e-06	0.00154763641608382	86555311	86555460	2.01	1.91278392470454e-07	7.80096233519442e-05
chr16	86562286	86562630	345	24.96;39.49	10.13;4.14;1.06	32.22	5.11	NA	NA	Up	2.66	1.66056009254334e-07	7.9890369994291e-05	86562466	86562615	3.55	3.48425188271939e-08	1.80417690952809e-05
chr16	86601796	86602275	480	39.70;47.95	0.00;1.18;1.06	43.83	0.75	NA	NA	Up	5.87	1.92423740522941e-08	1.70124663293913e-05	86601946	86602095	7.02	1.93161950101392e-09	5.51959329387533e-06
chr16	86663971	86664270	300	12.48;15.51	0.00;0.00;2.12	14.00	0.71	NA	NA	Up	4.31	1.72112386949753e-08	1.58769223451919e-05	86664091	86664240	4.77	1.51417855351925e-07	6.38485135996548e-05
chr16	86743876	86744205	330	30.63;47.95	7.37;5.32;9.54	39.29	7.41	NA	NA	Up	2.41	4.54544348080827e-07	0.000185437284124689	86743906	86744055	2.73	7.66610764554237e-09	6.10556673395368e-06
chr16	86890756	86890980	225	26.09;15.51	1.84;1.18;8.48	20.80	3.83	NA	NA	Up	2.44	2.98754124865894e-07	0.00013008695641572	86890786	86890935	2.58	3.49554047768072e-07	0.000134099039395214
chr16	87173881	87174090	210	5.67;9.87	0.00;0.59;1.06	7.77	0.55	NA	NA	Up	3.82	2.965288409716e-05	0.00611382603061919	87173881	87174030	3.53	6.55975876692077e-05	0.0104567145551054
chr16	87224071	87224415	345	4.54;8.46	46.04;43.13;43.46	6.50	44.21	NA	NA	Down	-2.77	3.88661587072055e-11	8.50645046908574e-06	87224131	87224280	-3.23	2.12611053064428e-11	5.51959329387533e-06
chr16	87267586	87267735	150	6.81;5.64	0.92;0.59;1.06	6.22	0.86	NA	NA	Up	2.86	8.52099469426489e-05	0.0135524923978781	87267586	87267735	2.86	8.52099469426489e-05	0.0128737655720277
chr16	87339331	87339615	285	36.30;39.49	14.73;11.23;13.78	37.89	13.25	NA	NA	Up	1.52	7.73353192179674e-08	4.50406258999051e-05	87339436	87339585	1.64	3.64024167677837e-08	1.86850174674783e-05
chr16	87386611	87386880	270	11.34;8.46	0.92;0.59;0.00	9.90	0.50	NA	NA	Up	4.30	1.63751712874475e-07	7.91485898240471e-05	87386671	87386820	5.48	4.32790666228114e-07	0.000162545175178078
chr16	87454276	87454515	240	39.70;49.36	17.49;19.50;27.56	44.53	21.52	NA	NA	Up	1.05	6.18944653114928e-05	0.0108014962098432	87454306	87454455	1.16	2.09018542980582e-05	0.00418628486741611
chr16	87577441	87577710	270	11.34;11.28	0.92;1.18;1.06	11.31	1.05	NA	NA	Up	3.42	1.62502450598691e-07	7.87604880676615e-05	87577486	87577635	3.73	2.36507821658931e-07	9.5093118552464e-05
chr16	87604816	87604965	150	29.49;15.51	8.29;6.50;12.72	22.50	9.17	NA	NA	Up	1.30	4.29903561728189e-05	0.00833365575331804	87604816	87604965	1.30	4.29903561728189e-05	0.00770140464384848
chr16	87627556	87627705	150	3.40;9.87	0.00;0.00;3.18	6.64	1.06	NA	NA	Up	2.65	7.50616221844441e-05	0.012482163516541	87627556	87627705	2.65	7.50616221844441e-05	0.0117627847648995
chr16	87650131	87650355	225	7.94;11.28	1.84;1.77;1.06	9.61	1.56	NA	NA	Up	2.62	5.40379370224223e-05	0.00966895606851257	87650161	87650310	3.31	6.63944875846129e-06	0.00162707800970911
chr16	87691816	87691965	150	6.81;5.64	0.00;0.00;2.12	6.22	0.71	NA	NA	Up	3.14	6.55979907822523e-05	0.0112176634534469	87691816	87691965	3.14	6.55979907822523e-05	0.0104567145551054
chr16	87724951	87725145	195	6.81;7.05	1.84;0.00;1.06	6.93	0.97	NA	NA	Up	2.84	0.000144416014030763	0.0220276837878739	87724996	87725145	2.69	8.52115690194132e-05	0.0128737655720277
chr16	87726556	87726705	150	19.28;21.15	8.29;8.27;5.30	20.22	7.29	NA	NA	Up	1.47	9.0785298844929e-05	0.0142791249536766	87726556	87726705	1.47	9.0785298844929e-05	0.0135866950015442
chr16	87736021	87736380	360	85.08;95.90	45.12;39.00;36.04	90.49	40.05	NA	NA	Up	1.18	9.41888763339426e-08	5.19232896715464e-05	87736111	87736260	1.25	5.61838780249813e-08	2.65596828994209e-05
chr16	87738346	87738750	405	45.37;36.67	0.92;2.36;0.00	41.02	1.09	NA	NA	Up	5.23	1.52791803591286e-08	1.48311675607765e-05	87738421	87738570	5.47	8.61791416320799e-10	5.51959329387533e-06
chr16	87740716	87741015	300	39.70;31.03	5.52;10.64;15.90	35.36	10.69	NA	NA	Up	1.73	5.0880062112968e-07	0.000202361256367636	87740821	87740970	2.12	1.3454833013736e-08	8.69094056936632e-06
chr16	87754081	87754485	405	37.43;39.49	1.84;0.59;4.24	38.46	2.22	NA	NA	Up	4.11	3.70332635448251e-09	1.00052459953312e-05	87754216	87754365	5.04	3.4194074975369e-09	5.51959329387533e-06
chr16	87768271	87768615	345	21.55;23.97	0.92;1.18;0.00	22.76	0.70	NA	NA	Up	5.02	3.65933025782108e-09	1.00052459953312e-05	87768346	87768495	6.57	2.76125696561718e-09	5.51959329387533e-06
chr16	87768991	87769170	180	10.21;5.64	1.84;1.18;1.06	7.93	1.36	NA	NA	Up	2.54	0.000173535246612823	0.0263338580231251	87769021	87769170	2.66	5.1167307925933e-05	0.00880836895188162
chr16	87877996	87878325	330	29.49;32.44	8.29;7.68;6.36	30.96	7.44	NA	NA	Up	2.06	8.01217658550866e-09	1.05807489346846e-05	87878131	87878280	3.02	5.64854664054287e-08	2.66951010089435e-05
chr16	88038826	88039095	270	34.03;55.00	22.10;16.54;15.90	44.52	18.18	NA	NA	Up	1.29	7.06559927553248e-07	0.000270146570891954	88038856	88039005	1.46	2.95918407326154e-07	0.000115506556509536
chr16	88137406	88137750	345	12.48;23.97	0.00;0.59;1.06	18.23	0.55	NA	NA	Up	5.05	6.03888494678313e-08	3.7592641486762e-05	88137526	88137675	5.15	2.20120826079633e-08	1.25555485906227e-05
chr16	88179376	88179555	180	9.07;9.87	0.00;0.00;4.24	9.47	1.41	NA	NA	Up	2.74	1.40107314758196e-05	0.00336069590325656	88179391	88179540	2.95	4.52232258686213e-06	0.00118653945411271
chr16	88194181	88194465	285	14.75;22.56	1.84;3.55;2.12	18.66	2.50	NA	NA	Up	2.90	6.52042011374803e-08	3.96777232130702e-05	88194286	88194435	3.21	3.2125947851153e-08	1.68437712994041e-05
chr16	88382056	88382325	270	19.28;16.92	5.52;2.95;2.12	18.10	3.53	NA	NA	Up	2.36	7.28538004735139e-08	4.29981912103701e-05	88382161	88382310	3.49	3.06624231488275e-08	1.63079455978824e-05
chr16	88443871	88444110	240	9.07;5.64	0.00;0.59;0.00	7.36	0.20	NA	NA	Up	5.22	6.02397742187994e-06	0.00166621799193567	88443901	88444050	5.08	2.04527190307146e-05	0.00410518313290137
chr16	88470121	88470825	705	95.29;95.90	4.60;3.55;5.30	95.59	4.48	NA	NA	Up	4.41	1.65745512417433e-07	7.9849834983472e-05	88470391	88470540	4.23	1.2623639504024e-09	5.51959329387533e-06
chr16	88472761	88473060	300	19.28;11.28	0.92;1.77;2.12	15.28	1.60	NA	NA	Up	3.25	5.33981040871655e-08	3.42244353550212e-05	88472836	88472985	4.06	5.60776449802669e-09	5.64757018191097e-06
chr16	88473076	88473705	630	76.00;87.44	5.52;4.14;6.36	81.72	5.34	NA	NA	Up	3.94	1.51253496638605e-07	7.42517517805519e-05	88473286	88473435	3.86	1.86789073258827e-09	5.51959329387533e-06
chr16	88482316	88482750	435	32.90;42.31	1.84;1.18;1.06	37.60	1.36	NA	NA	Up	4.79	2.26748826192009e-07	0.000103496715151216	88482391	88482540	6.93	3.88478968921831e-09	5.51959329387533e-06
chr16	88503331	88503705	375	44.24;43.72	6.45;3.55;6.36	43.98	5.45	NA	NA	Up	3.01	2.16269539771135e-09	1.00052459953312e-05	88503436	88503585	4.08	1.25442610046701e-09	5.51959329387533e-06
chr16	88511611	88511955	345	22.69;28.21	0.00;0.59;2.12	25.45	0.90	NA	NA	Up	4.82	5.38197483642919e-09	1.00052459953312e-05	88511656	88511805	5.01	4.82104091237585e-09	5.51959329387533e-06
chr16	88521841	88522110	270	48.78;42.31	3.68;8.27;26.50	45.54	12.82	NA	NA	Up	1.83	5.38825067411787e-06	0.00151479561224676	88521946	88522095	2.37	3.62466878826566e-07	0.000138721050487332
chr16	88545901	88546185	285	13.61;12.69	1.84;1.18;1.06	13.15	1.36	NA	NA	Up	3.27	2.27910292161933e-08	1.91246646317697e-05	88546006	88546155	4.47	7.2307074865867e-09	6.01416354895803e-06
chr16	88557031	88557600	570	68.06;64.87	10.13;6.50;10.60	66.47	9.08	NA	NA	Up	2.87	7.12054252132546e-09	1.02801900398763e-05	88557121	88557270	2.93	1.27773380813842e-09	5.51959329387533e-06
chr16	88560136	88560450	315	18.15;11.28	1.84;1.18;1.06	14.72	1.36	NA	NA	Up	3.43	3.08057646838364e-08	2.36462450183616e-05	88560211	88560360	3.84	1.53658648402976e-08	9.58502443358756e-06
chr16	88560826	88561245	420	29.49;32.44	3.68;0.59;1.06	30.96	1.78	NA	NA	Up	4.12	4.19004193505852e-09	1.00052459953312e-05	88560916	88561065	4.27	3.58465649619841e-09	5.51959329387533e-06
chr16	88598341	88598625	285	5.67;12.69	0.00;0.00;0.00	9.18	0.00	NA	NA	Up	inf	5.26571936438586e-08	3.39385613670423e-05	88598371	88598520	inf	5.9165573423934e-07	0.000205610620839311
chr16	88606261	88606410	150	9.07;5.64	0.92;0.00;3.18	7.36	1.37	NA	NA	Up	2.43	4.89046836170975e-05	0.00920748456698033	88606261	88606410	2.43	4.89046836170975e-05	0.00854388207566643
chr16	88659901	88660185	285	18.15;29.62	4.60;1.77;7.42	23.88	4.60	NA	NA	Up	2.38	1.86643745363068e-07	8.7878578157948e-05	88659916	88660065	2.43	1.41764883326913e-08	9.03472362776523e-06
chr16	88664731	88665000	270	13.61;9.87	0.00;1.77;1.06	11.74	0.94	NA	NA	Up	3.64	2.8995972389403e-08	2.26913478952429e-05	88664821	88664970	5.75	1.9037764287429e-08	1.11281249995614e-05
chr16	88677586	88677930	345	28.36;36.67	3.68;0.00;0.00	32.51	1.23	NA	NA	Up	4.73	1.21747757456049e-07	6.31718363270765e-05	88677706	88677855	6.44	5.64698095931794e-09	5.64757018191097e-06
chr16	88679761	88680045	285	15.88;18.33	3.68;1.77;3.18	17.11	2.88	NA	NA	Up	2.57	7.78542611406677e-08	4.52085783662745e-05	88679791	88679940	2.73	1.04587124876279e-07	4.64780073430609e-05
chr16	88691101	88691370	270	6.81;12.69	0.92;0.59;1.06	9.75	0.86	NA	NA	Up	3.51	2.27191853486868e-06	0.000733168697835303	88691131	88691280	inf	4.46281273741559e-07	0.000164587134755029
chr16	88698316	88698570	255	12.48;7.05	0.92;0.00;1.06	9.76	0.66	NA	NA	Up	3.89	4.13449016241591e-07	0.000172037393260651	88698406	88698555	4.58	5.79966213528467e-06	0.00145378170063948
chr16	88702231	88702380	150	4.54;5.64	0.00;0.00;0.00	5.09	0.00	NA	NA	Up	inf	5.30282730816608e-05	0.00958797359726386	88702231	88702380	inf	5.30282730816608e-05	0.00887001159329814
chr16	88703206	88703355	150	17.02;15.51	3.68;4.73;7.42	16.26	5.28	NA	NA	Up	1.62	6.83746476253053e-05	0.0116231171828553	88703206	88703355	1.62	6.83746476253053e-05	0.0108517188633729
chr16	88722121	88722525	405	69.20;63.46	2.76;1.18;4.24	66.33	2.73	NA	NA	Up	4.60	3.6993819316016e-08	2.67442580869473e-05	88722211	88722360	5.77	1.11425835889614e-09	5.51959329387533e-06
chr16	88778146	88778400	255	12.48;7.05	0.92;0.00;4.24	9.76	1.72	NA	NA	Up	2.50	1.42972946855097e-05	0.00342245467314924	88778206	88778355	inf	9.5331190198738e-08	4.2665555167482e-05
chr16	88781776	88782120	345	22.69;26.79	1.84;0.59;3.18	24.74	1.87	NA	NA	Up	3.73	7.84811785137972e-09	1.05476581160063e-05	88781896	88782045	3.68	5.33140163928068e-09	5.58588835566086e-06
chr16	88786411	88786680	270	7.94;12.69	0.00;0.00;2.12	10.32	0.71	NA	NA	Up	3.87	2.90979745705438e-07	0.000127432080590494	88786456	88786605	4.56	1.32110742360755e-06	0.000417281013547213
chr16	88786756	88787130	375	29.49;23.97	0.00;0.59;1.06	26.73	0.55	NA	NA	Up	5.60	2.08640238352527e-09	1.00052459953312e-05	88786921	88787070	inf	2.5070839487283e-09	5.51959329387533e-06
chr16	88789231	88789740	510	30.63;33.85	0.00;0.00;2.12	32.24	0.71	NA	NA	Up	5.51	3.69498531815118e-09	1.00052459953312e-05	88789306	88789455	inf	2.6296640443827e-09	5.51959329387533e-06
chr16	88802626	88802850	225	14.75;1.41	1.84;0.59;0.00	8.08	0.81	NA	NA	Up	3.32	1.25342442873578e-05	0.00307166965063051	88802656	88802805	4.72	5.70018859720787e-07	0.000199229212045406
chr16	88803796	88803945	150	117.97;128.33	93.92;77.99;84.81	123.15	85.57	NA	NA	Up	0.53	2.98723420971176e-05	0.00614901586287049	88803796	88803945	0.53	2.98723420971176e-05	0.00564587265635522
chr16	88830181	88830375	195	11.34;9.87	0.92;3.55;1.06	10.61	1.84	NA	NA	Up	2.53	3.73508096432256e-05	0.00744422483291615	88830196	88830345	2.89	1.23668905170133e-05	0.00272753108843019
chr16	88842316	88842510	195	6.81;7.05	0.92;0.59;0.00	6.93	0.50	NA	NA	Up	3.78	1.05408456144821e-05	0.00265292414748914	88842361	88842510	4.37	3.82914767251274e-05	0.00691085355220713
chr16	88887931	88888320	390	39.70;60.64	11.05;9.45;8.48	50.17	9.66	NA	NA	Up	2.38	5.61514627159625e-07	0.00021996010877021	88888156	88888305	3.12	3.14556147037245e-08	1.65798993662962e-05
chr16	88898191	88898580	390	38.57;38.08	14.73;5.91;2.12	38.32	7.59	NA	NA	Up	2.34	1.68444175498072e-09	1.00052459953312e-05	88898251	88898400	2.92	3.96086232160627e-09	5.51959329387533e-06
chr16	88905226	88906035	810	250.70;231.28	16.57;16.54;25.44	240.99	19.52	NA	NA	Up	3.63	4.57862012499409e-06	0.00132413288827207	88905691	88905840	2.82	9.5989587739806e-10	5.51959329387533e-06
chr16	88953316	88953600	285	9.07;11.28	0.00;0.59;2.12	10.18	0.90	NA	NA	Up	3.49	2.42075335484783e-07	0.000108893359674394	88953376	88953525	5.50	4.34593281702796e-07	0.000162621943137806
chr16	88968376	88968795	420	31.76;21.15	3.68;2.95;4.24	26.46	3.63	NA	NA	Up	2.87	6.74937863464677e-08	4.06643264967932e-05	88968451	88968600	2.63	3.32506822463753e-08	1.73652696671805e-05
chr16	89002411	89002755	345	24.96;35.26	2.76;3.55;10.60	30.11	5.64	NA	NA	Up	2.42	1.18931216323931e-07	6.19837817272079e-05	89002501	89002650	2.42	2.22345620635318e-08	1.26531427097971e-05
chr16	89007691	89007840	150	7.94;9.87	0.00;1.18;3.18	8.91	1.45	NA	NA	Up	2.61	2.39813334406863e-05	0.00518153771051914	89007691	89007840	2.61	2.39813334406863e-05	0.00469225385475662
chr16	89027476	89027835	360	26.09;16.92	7.37;2.95;2.12	21.51	4.15	NA	NA	Up	2.37	4.73404153806578e-08	3.15607478803699e-05	89027566	89027715	3.02	1.84740291881333e-08	1.08851385609665e-05
chr16	89029531	89029830	300	14.75;19.74	2.76;1.18;1.06	17.25	1.67	NA	NA	Up	3.37	8.82119748942565e-09	1.09280720413017e-05	89029606	89029755	3.93	1.06986649309142e-08	7.35483409151918e-06
chr16	89058241	89058555	315	21.55;25.38	1.84;1.18;6.36	23.47	3.13	NA	NA	Up	2.91	1.48190606254759e-08	1.44961710378897e-05	89058331	89058480	4.61	5.46104782668543e-09	5.64247907748548e-06
chr16	89138116	89138385	270	11.34;12.69	0.92;0.59;3.18	12.02	1.56	NA	NA	Up	2.94	5.3038466925397e-07	0.000209247957330605	89138161	89138310	2.62	4.90598064398886e-06	0.00126614916314386
chr16	89166931	89167305	375	40.84;38.08	2.76;3.55;2.12	39.46	2.81	NA	NA	Up	3.81	1.2030994505857e-09	1.00052459953312e-05	89167036	89167185	5.10	8.18700535531767e-10	5.51959329387533e-06
chr16	89204881	89205075	195	6.81;7.05	0.00;0.00;2.12	6.93	0.71	NA	NA	Up	3.29	1.0544266084245e-05	0.00265292414748914	89204881	89205030	3.14	6.55979907822523e-05	0.0104567145551054
chr16	89211706	89211855	150	10.21;18.33	3.68;3.55;4.24	14.27	3.82	NA	NA	Up	1.90	5.11237976832706e-05	0.00949961123566219	89211706	89211855	1.90	5.11237976832706e-05	0.00880603298243864
chr16	89218381	89218575	195	17.02;5.64	2.76;1.18;3.18	11.33	2.37	NA	NA	Up	2.25	2.26396535901397e-05	0.0049827934912627	89218426	89218575	2.08	6.24482709040417e-05	0.0101484507345489
chr16	89234446	89234730	285	38.57;23.97	5.52;7.09;10.60	31.27	7.74	NA	NA	Up	2.01	8.84891552079806e-08	4.95262266956667e-05	89234521	89234670	2.41	5.16662983725331e-08	2.46798095184934e-05
chr16	89235331	89235480	150	18.15;18.33	7.37;2.95;9.54	18.24	6.62	NA	NA	Up	1.46	7.39951688743101e-05	0.0123280688855102	89235331	89235480	1.46	7.39951688743101e-05	0.0116133552846505
chr16	89249941	89250090	150	3.40;9.87	0.92;0.59;1.06	6.64	0.86	NA	NA	Up	2.95	7.7423790832519e-05	0.0127823924563574	89249941	89250090	2.95	7.7423790832519e-05	0.012088941932013
chr16	89250781	89251050	270	13.61;7.05	2.76;0.00;2.12	10.33	1.63	NA	NA	Up	2.67	3.60163464414087e-06	0.00108831839812892	89250871	89251020	4.58	5.79966213528467e-06	0.00145378170063948
chr16	89297761	89297925	165	5.67;4.23	0.00;0.00;0.00	4.95	0.00	NA	NA	Up	inf	5.30267211835528e-05	0.00958797359726386	89297761	89297910	inf	5.30267211835528e-05	0.00887001159329814
chr16	89313271	89313465	195	13.61;9.87	0.92;1.18;5.30	11.74	2.47	NA	NA	Up	2.25	1.29488941231895e-05	0.00313708757840292	89313271	89313420	2.18	1.14169679480795e-05	0.00254805152639436
chr16	89323441	89323635	195	6.81;9.87	0.92;1.18;0.00	8.34	0.70	NA	NA	Up	3.57	4.51840950034821e-06	0.00131416979745286	89323456	89323605	3.57	4.51840950034821e-06	0.00118653945411271
chr16	89366701	89366970	270	14.75;11.28	2.76;1.77;2.12	13.01	2.22	NA	NA	Up	2.55	7.31350846409728e-07	0.000278388636583978	89366776	89366925	2.78	8.7555636735069e-07	0.000291075002260483
chr16	89422411	89422560	150	2.27;11.28	1.84;0.00;0.00	6.78	0.61	NA	NA	Up	3.46	2.93198412486416e-05	0.00605364673131964	89422411	89422560	3.46	2.93198412486416e-05	0.00555692391929857
chr16	89423896	89424180	285	15.88;11.28	1.84;1.18;2.12	13.58	1.71	NA	NA	Up	2.99	7.99528670878136e-08	4.60033468796202e-05	89423971	89424120	4.54	1.39696739022896e-08	8.92871631570196e-06
chr16	89440936	89441145	210	6.81;14.10	3.68;2.36;0.00	10.45	2.02	NA	NA	Up	2.37	0.000170761388799162	0.0259196135802649	89440996	89441145	3.23	4.05733678323465e-06	0.0011022096397809
chr16	89556106	89556255	150	11.34;11.28	0.00;0.59;4.24	11.31	1.61	NA	NA	Up	2.81	3.08019356550045e-07	0.000132899658280775	89556106	89556255	2.81	3.08019356550045e-07	0.000119046423740517
chr16	89562796	89562960	165	9.07;2.82	0.92;0.00;1.06	5.95	0.66	NA	NA	Up	3.17	9.33111535661801e-05	0.0146278350821856	89562811	89562960	4.07	4.33913740801219e-05	0.00776518143186012
chr16	89592181	89592360	180	19.28;11.28	5.52;5.32;1.06	15.28	3.97	NA	NA	Up	1.95	6.91870563960435e-05	0.0117319029607671	89592196	89592345	2.24	1.98194177030413e-05	0.00398850355623596
